git_commit,timestamp,gpu_model,gpu_memory,driver_version,cuda_runtime,nvcc_version,clock_state,power_mode,case,N,k,provisioned,warmup,reps,statistic,latency_us,score3
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:28Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-copy,4194304,32,1,5,21,median,670.8,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:28Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-compute,4194304,32,1,5,21,median,362.5,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:29Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-seq,4194304,64,1,5,21,median,1389.6,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:29Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-ovl,4194304,64,1,5,21,median,799.7,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:29Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-copy,4194304,64,1,5,21,median,670.7,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:29Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-compute,4194304,64,1,5,21,median,719.9,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:31Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-seq,16777216,1,1,5,21,median,2785.3,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:31Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-ovl,16777216,1,1,5,21,median,2670.6,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:31Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-copy,16777216,1,1,5,21,median,2667.5,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:31Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-compute,16777216,1,1,5,21,median,62.5,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:33Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-seq,16777216,8,1,5,21,median,3273.7,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:33Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-ovl,16777216,8,1,5,21,median,2692.1,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:33Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-copy,16777216,8,1,5,21,median,2663.4,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:33Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-compute,16777216,8,1,5,21,median,553.0,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:35Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-seq,16777216,32,1,5,21,median,4954.1,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:35Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-ovl,16777216,32,1,5,21,median,2749.4,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:35Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-copy,16777216,32,1,5,21,median,2664.4,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:35Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-compute,16777216,32,1,5,21,median,2231.3,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:38Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-seq,16777216,64,1,5,21,median,7192.6,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:38Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-ovl,16777216,64,1,5,21,median,4541.6,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:38Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-copy,16777216,64,1,5,21,median,2665.5,
315389e7c7462f2a2be6b4a2240c7b29304902f4,2026-08-23T04:49:38Z,NVIDIA GeForce RTX 4090,24564,570.124.06,12080,"Cuda compilation tools, release 12.8, V12.8.61",pstate=P8 sm=210 mem=405,limit_w=450.00,matched-compute,16777216,64,1,5,21,median,4468.6,
